longitude,latitude,time
-93.88156,29.74712,Thu Jan  3 21:47:21 2019
-93.88315,29.74923,Thu Jan  3 21:48:42 2019
-93.88451,29.75107,Thu Jan  3 21:49:52 2019
-93.88583,29.75276,Thu Jan  3 21:50:59 2019
-93.88973,29.75578,Thu Jan  3 21:53:31 2019
-93.89295,29.75724,Thu Jan  3 21:55:12 2019
-93.89702,29.75889,Thu Jan  3 21:57:12 2019
-93.8995,29.75973,Thu Jan  3 21:58:22 2019
-93.90191,29.76055,Thu Jan  3 21:59:31 2019
-93.90297,29.76092,Thu Jan  3 22:00:02 2019
-93.90545,29.76175,Thu Jan  3 22:01:13 2019
-93.90791,29.76259,Thu Jan  3 22:02:22 2019
-93.91038,29.76346,Thu Jan  3 22:03:32 2019
-93.91281,29.76426,Thu Jan  3 22:04:41 2019
-93.91524,29.76512,Thu Jan  3 22:05:51 2019
-93.91772,29.76594,Thu Jan  3 22:07:01 2019
-93.92029,29.76679,Thu Jan  3 22:08:12 2019
-93.9235,29.76774,Thu Jan  3 22:09:42 2019
-93.92596,29.7686,Thu Jan  3 22:10:52 2019
-93.92867,29.76962,Thu Jan  3 22:12:12 2019
-93.93203,29.77089,Thu Jan  3 22:13:52 2019
-93.93488,29.77231,Thu Jan  3 22:15:22 2019
-93.93711,29.7739,Thu Jan  3 22:16:41 2019
-93.93909,29.77539,Thu Jan  3 22:17:52 2019
-93.94107,29.77693,Thu Jan  3 22:19:02 2019
-93.94348,29.77939,Thu Jan  3 22:20:41 2019
-93.94548,29.78182,Thu Jan  3 22:22:14 2019
-93.94648,29.78451,Thu Jan  3 22:23:41 2019
-93.94756,29.78765,Thu Jan  3 22:25:21 2019
-93.94838,29.78986,Thu Jan  3 22:26:31 2019
-93.94947,29.79306,Thu Jan  3 22:28:12 2019
-93.95024,29.7952,Thu Jan  3 22:29:21 2019
-93.95193,29.79959,Thu Jan  3 22:31:42 2019
-93.95298,29.80245,Thu Jan  3 22:33:12 2019
-93.95408,29.80525,Thu Jan  3 22:34:42 2019
-93.95521,29.80797,Thu Jan  3 22:36:12 2019
-93.956,29.81011,Thu Jan  3 22:37:22 2019
-93.95674,29.81239,Thu Jan  3 22:38:31 2019
-93.95828,29.81683,Thu Jan  3 22:40:51 2019
-93.95965,29.82023,Thu Jan  3 22:42:42 2019
-93.96022,29.82372,Thu Jan  3 22:44:51 2019
-93.96055,29.82578,Thu Jan  3 22:46:32 2019
-93.96087,29.82673,Thu Jan  3 22:47:39 2019
-93.96089,29.82792,Thu Jan  3 22:49:10 2019
-93.96067,29.829,Thu Jan  3 22:50:24 2019
-93.96052,29.83025,Thu Jan  3 22:51:38 2019
-93.96149,29.83171,Thu Jan  3 22:53:32 2019
-93.96245,29.83252,Thu Jan  3 22:54:42 2019
-93.96368,29.83328,Thu Jan  3 22:56:02 2019
-93.96467,29.83385,Thu Jan  3 22:57:12 2019
-93.96569,29.83443,Thu Jan  3 22:58:29 2019
-93.96655,29.83492,Thu Jan  3 22:59:31 2019
-93.96698,29.83517,Thu Jan  3 23:00:01 2019
-93.96758,29.83602,Thu Jan  3 23:01:11 2019
-93.96787,29.83686,Thu Jan  3 23:02:12 2019
-93.96806,29.83802,Thu Jan  3 23:03:31 2019
-93.96812,29.83901,Thu Jan  3 23:04:41 2019
-93.96822,29.83992,Thu Jan  3 23:06:01 2019
-93.96827,29.84077,Thu Jan  3 23:07:12 2019
-93.96858,29.84169,Thu Jan  3 23:08:42 2019
-93.96882,29.84232,Thu Jan  3 23:09:52 2019
-93.96886,29.84291,Thu Jan  3 23:11:02 2019
-93.96887,29.84318,Thu Jan  3 23:12:04 2019
-93.96916,29.84347,Thu Jan  3 23:13:05 2019
-93.96915,29.84409,Thu Jan  3 23:14:19 2019
-93.96889,29.84438,Thu Jan  3 23:15:54 2019
-93.96898,29.84463,Thu Jan  3 23:17:12 2019
-93.96936,29.84534,Thu Jan  3 23:18:42 2019
-93.96963,29.84587,Thu Jan  3 23:19:52 2019
-93.96979,29.84643,Thu Jan  3 23:21:12 2019
-93.96987,29.84684,Thu Jan  3 23:22:13 2019
-93.96999,29.84738,Thu Jan  3 23:23:32 2019
-93.97022,29.84768,Thu Jan  3 23:24:52 2019
-93.97036,29.84778,Thu Jan  3 23:26:01 2019
-93.97046,29.84785,Thu Jan  3 23:28:01 2019
-93.97062,29.84789,Thu Jan  3 23:29:13 2019
-93.97061,29.84791,Thu Jan  3 23:30:22 2019
-93.97065,29.8479,Thu Jan  3 23:31:31 2019
-93.97069,29.84789,Thu Jan  3 23:32:42 2019
-93.97076,29.84791,Thu Jan  3 23:35:02 2019
-93.97079,29.84791,Thu Jan  3 23:37:31 2019
-93.97081,29.84792,Thu Jan  3 23:38:42 2019
-93.97078,29.84794,Thu Jan  3 23:41:31 2019
-93.97075,29.84798,Thu Jan  3 23:42:42 2019
-93.97075,29.84803,Thu Jan  3 23:44:42 2019
-93.9708,29.84805,Thu Jan  3 23:46:02 2019
-93.97079,29.84805,Thu Jan  3 23:47:31 2019
-93.97079,29.84805,Thu Jan  3 23:48:42 2019
-93.97078,29.84805,Thu Jan  3 23:50:11 2019
-93.97082,29.84805,Thu Jan  3 23:51:32 2019
-93.97079,29.84806,Thu Jan  3 23:52:42 2019
-93.97081,29.84803,Thu Jan  3 23:53:51 2019
-93.97081,29.84803,Thu Jan  3 23:55:21 2019
-93.9708,29.84805,Thu Jan  3 23:56:51 2019
-93.97078,29.84807,Thu Jan  3 23:58:21 2019
