longitude,latitude,time
-89.34637,28.91367,Thu Jan  7 18:38:36 2021
-89.34642,28.91378,Thu Jan  7 18:39:47 2021
-89.3463,28.91405,Thu Jan  7 18:41:31 2021
-89.34613,28.91472,Thu Jan  7 18:44:31 2021
-89.34612,28.91468,Thu Jan  7 18:47:31 2021
-89.34608,28.91432,Thu Jan  7 18:50:31 2021
-89.34612,28.91425,Thu Jan  7 18:53:31 2021
-89.34617,28.91462,Thu Jan  7 18:56:31 2021
-89.34613,28.91468,Thu Jan  7 18:59:31 2021
-89.34618,28.91407,Thu Jan  7 19:02:31 2021
-89.34608,28.91382,Thu Jan  7 19:05:32 2021
-89.34617,28.9143,Thu Jan  7 19:08:31 2021
-89.3461,28.91467,Thu Jan  7 19:11:31 2021
-89.3462,28.91432,Thu Jan  7 19:14:31 2021
-89.34608,28.9139,Thu Jan  7 19:17:31 2021
-89.34617,28.91422,Thu Jan  7 19:20:31 2021
-89.34613,28.91473,Thu Jan  7 19:23:31 2021
-89.3461,28.91455,Thu Jan  7 19:26:31 2021
-89.34607,28.91422,Thu Jan  7 19:29:31 2021
-89.34615,28.91437,Thu Jan  7 19:32:31 2021
-89.34612,28.9146,Thu Jan  7 19:35:31 2021
-89.34612,28.91452,Thu Jan  7 19:38:31 2021
-89.34607,28.91427,Thu Jan  7 19:41:31 2021
-89.3461,28.91413,Thu Jan  7 19:44:31 2021
-89.34612,28.91437,Thu Jan  7 19:47:31 2021
-89.34612,28.91455,Thu Jan  7 19:50:31 2021
-89.34613,28.91433,Thu Jan  7 19:53:31 2021
-89.3461,28.91422,Thu Jan  7 19:56:32 2021
-89.3461,28.91438,Thu Jan  7 19:59:31 2021
-89.34612,28.91442,Thu Jan  7 20:02:32 2021
-89.3461,28.9143,Thu Jan  7 20:05:31 2021
-89.34608,28.9143,Thu Jan  7 20:08:31 2021
-89.34613,28.9143,Thu Jan  7 20:11:31 2021
-89.34612,28.91422,Thu Jan  7 20:14:31 2021
-89.3461,28.91415,Thu Jan  7 20:17:31 2021
-89.3461,28.91415,Thu Jan  7 20:20:31 2021
-89.34612,28.91422,Thu Jan  7 20:29:31 2021
-89.34608,28.91408,Thu Jan  7 20:32:31 2021
-89.34613,28.91422,Thu Jan  7 20:35:31 2021
-89.3461,28.91448,Thu Jan  7 20:38:31 2021
-89.34613,28.91433,Thu Jan  7 20:41:31 2021
-89.34613,28.91403,Thu Jan  7 20:44:31 2021
-89.34613,28.91412,Thu Jan  7 20:47:32 2021
-89.34613,28.91422,Thu Jan  7 20:50:32 2021
-89.34615,28.91435,Thu Jan  7 20:53:31 2021
-89.3461,28.91428,Thu Jan  7 20:56:31 2021
-89.34607,28.91418,Thu Jan  7 20:59:31 2021
-89.34617,28.91427,Thu Jan  7 21:02:32 2021
-89.3461,28.91445,Thu Jan  7 21:05:32 2021
-89.34613,28.91422,Thu Jan  7 21:08:31 2021
-89.34608,28.91395,Thu Jan  7 21:11:32 2021
-89.34617,28.9142,Thu Jan  7 21:14:31 2021
-89.3461,28.91452,Thu Jan  7 21:17:31 2021
-89.34612,28.91433,Thu Jan  7 21:20:32 2021
-89.3461,28.91405,Thu Jan  7 21:23:32 2021
-89.34612,28.91418,Thu Jan  7 21:26:32 2021
-89.34612,28.91457,Thu Jan  7 21:29:31 2021
-89.34613,28.91448,Thu Jan  7 21:32:31 2021
-89.34613,28.9143,Thu Jan  7 21:35:31 2021
-89.3461,28.91427,Thu Jan  7 21:38:31 2021
-89.34605,28.91437,Thu Jan  7 21:41:31 2021
-89.34608,28.91448,Thu Jan  7 21:44:31 2021
-89.34615,28.9145,Thu Jan  7 21:47:32 2021
-89.34615,28.91408,Thu Jan  7 21:50:32 2021
-89.34617,28.91388,Thu Jan  7 21:53:32 2021
-89.3462,28.91442,Thu Jan  7 21:56:31 2021
-89.34615,28.91467,Thu Jan  7 21:59:31 2021
-89.3462,28.91407,Thu Jan  7 22:02:31 2021
-89.34615,28.91388,Thu Jan  7 22:05:31 2021
-89.34623,28.91442,Thu Jan  7 22:08:32 2021
-89.3462,28.91487,Thu Jan  7 22:11:32 2021
-89.3462,28.91452,Thu Jan  7 22:14:32 2021
-89.34612,28.91385,Thu Jan  7 22:17:31 2021
-89.34623,28.91397,Thu Jan  7 22:20:32 2021
-89.34618,28.91467,Thu Jan  7 22:23:32 2021
-89.34627,28.91458,Thu Jan  7 22:26:31 2021
-89.34623,28.91375,Thu Jan  7 22:29:32 2021
-89.34623,28.91358,Thu Jan  7 22:32:32 2021
-89.3462,28.91435,Thu Jan  7 22:35:31 2021
-89.34618,28.91463,Thu Jan  7 22:38:32 2021
-89.34618,28.91392,Thu Jan  7 22:41:32 2021
-89.34618,28.91345,Thu Jan  7 22:44:32 2021
-89.3462,28.91398,Thu Jan  7 22:47:31 2021
-89.34613,28.91467,Thu Jan  7 22:50:31 2021
-89.34623,28.91448,Thu Jan  7 22:53:32 2021
-89.34625,28.91372,Thu Jan  7 22:59:31 2021
-89.34627,28.91438,Thu Jan  7 23:05:32 2021
-89.34632,28.91355,Thu Jan  7 23:08:32 2021
-89.34615,28.91345,Thu Jan  7 23:11:32 2021
-89.34617,28.91413,Thu Jan  7 23:14:31 2021
-89.34615,28.91447,Thu Jan  7 23:17:32 2021
-89.3463,28.91362,Thu Jan  7 23:20:31 2021
-89.34622,28.9132,Thu Jan  7 23:23:32 2021
-89.34625,28.91398,Thu Jan  7 23:26:31 2021
-89.34608,28.91463,Thu Jan  7 23:29:31 2021
-89.34627,28.914,Thu Jan  7 23:32:32 2021
-89.3462,28.91328,Thu Jan  7 23:35:31 2021
-89.34583,28.91443,Thu Jan  7 23:41:32 2021
-89.34597,28.91455,Thu Jan  7 23:44:31 2021
-89.346,28.91373,Thu Jan  7 23:47:32 2021
-89.34585,28.91348,Thu Jan  7 23:50:31 2021
-89.34585,28.91413,Thu Jan  7 23:53:31 2021
-89.34588,28.91438,Thu Jan  7 23:56:32 2021
-89.34603,28.91363,Thu Jan  7 23:59:32 2021
