longitude,latitude,time
-157.85922,21.26638,Sat Jan  2 00:47:26 2021
-157.86608,21.27186,Sat Jan  2 00:51:58 2021
-157.86748,21.27313,Sat Jan  2 00:52:59 2021
-157.86798,21.30397,Sat Jan  2 01:14:07 2021
-157.8686,21.30548,Sat Jan  2 01:15:08 2021
-157.88105,21.31925,Sat Jan  2 01:42:28 2021
-157.88105,21.31931,Sat Jan  2 01:49:29 2021
-157.88104,21.31927,Sat Jan  2 01:50:32 2021
-157.86794,21.31007,Sat Jan  2 02:11:48 2021
-157.86795,21.31006,Sat Jan  2 02:38:28 2021
-157.86797,21.3101,Sat Jan  2 02:41:30 2021
-157.86797,21.31004,Sat Jan  2 02:56:26 2021
-157.86799,21.30999,Sat Jan  2 03:20:29 2021
-157.86796,21.31,Sat Jan  2 03:44:30 2021
-157.86794,21.31008,Sat Jan  2 03:50:31 2021
-157.86797,21.31008,Sat Jan  2 03:53:30 2021
-157.86794,21.31004,Sat Jan  2 04:17:29 2021
-157.86797,21.31005,Sat Jan  2 04:47:34 2021
-157.86797,21.31,Sat Jan  2 05:05:34 2021
-157.86794,21.31004,Sat Jan  2 05:08:28 2021
-157.86794,21.31011,Sat Jan  2 05:26:29 2021
-157.86794,21.31001,Sat Jan  2 05:56:30 2021
-157.86796,21.31001,Sat Jan  2 06:05:29 2021
-157.86797,21.31002,Sat Jan  2 06:08:30 2021
-157.86795,21.31001,Sat Jan  2 06:47:29 2021
-157.86797,21.31004,Sat Jan  2 06:50:34 2021
-157.86797,21.31006,Sat Jan  2 06:53:27 2021
-157.86793,21.31001,Sat Jan  2 07:38:30 2021
-157.86794,21.31002,Sat Jan  2 07:47:29 2021
-157.86793,21.31005,Sat Jan  2 08:11:33 2021
-157.86792,21.31002,Sat Jan  2 08:50:30 2021
-157.86789,21.31003,Sat Jan  2 10:11:29 2021
-157.86794,21.31001,Sat Jan  2 10:17:30 2021
-157.86799,21.31002,Sat Jan  2 11:20:29 2021
-157.86798,21.31003,Sat Jan  2 11:44:34 2021
-157.86797,21.31003,Sat Jan  2 12:05:33 2021
-157.86795,21.31003,Sat Jan  2 12:26:30 2021
-157.8679,21.31001,Sat Jan  2 14:02:33 2021
-157.86799,21.31005,Sat Jan  2 14:14:33 2021
-157.86796,21.31004,Sat Jan  2 14:32:31 2021
-157.86798,21.31005,Sat Jan  2 14:35:32 2021
-157.86797,21.31001,Sat Jan  2 14:56:33 2021
-157.86797,21.31001,Sat Jan  2 15:38:33 2021
-157.86794,21.31005,Sat Jan  2 15:56:34 2021
-157.8679,21.31001,Sat Jan  2 16:17:34 2021
-157.86799,21.31002,Sat Jan  2 16:26:37 2021
-157.86796,21.31,Sat Jan  2 16:32:38 2021
-157.86799,21.31005,Sat Jan  2 17:17:33 2021
-157.86801,21.31003,Sat Jan  2 17:29:34 2021
-157.86793,21.31005,Sat Jan  2 17:35:35 2021
-157.86794,21.31004,Sat Jan  2 17:47:32 2021
-157.86794,21.31007,Sat Jan  2 17:59:32 2021
-157.86796,21.31006,Sat Jan  2 18:02:36 2021
-157.86797,21.31005,Sat Jan  2 18:47:34 2021
-157.868,21.31003,Sat Jan  2 18:50:33 2021
-157.86793,21.31006,Sat Jan  2 19:38:38 2021
-157.86795,21.31004,Sat Jan  2 19:47:32 2021
-157.86794,21.31004,Sat Jan  2 20:14:34 2021
-157.86797,21.31006,Sat Jan  2 20:20:34 2021
-157.86797,21.31008,Sat Jan  2 20:59:37 2021
-157.86795,21.31008,Sat Jan  2 21:26:32 2021
-157.86794,21.31011,Sat Jan  2 21:32:33 2021
-157.86796,21.31004,Sat Jan  2 21:56:35 2021
-157.86798,21.31004,Sat Jan  2 22:14:38 2021
-157.86797,21.31006,Sat Jan  2 23:02:36 2021
-157.86797,21.31009,Sat Jan  2 23:50:33 2021
