longitude,latitude,time,SOG,Angle Difference
-89.9903,29.93623,Tue Aug 17 05:53:44 2021,0.1,91.30000000000001
-89.9903,29.93624,Tue Aug 17 05:54:55 2021,0.0,-97.9
-89.9903,29.93622,Tue Aug 17 05:56:04 2021,0.1,-97.9
-89.9903,29.93624,Tue Aug 17 05:57:14 2021,0.0,-97.9
-89.99031,29.93623,Tue Aug 17 05:58:25 2021,0.0,-97.9
-89.99029,29.93623,Tue Aug 17 05:59:35 2021,0.0,-97.9
-89.9903,29.93624,Tue Aug 17 06:00:15 2021,0.0,-97.9
-89.9903,29.93622,Tue Aug 17 06:01:23 2021,0.0,-97.9
-89.9903,29.93623,Tue Aug 17 06:02:34 2021,0.0,-97.9
-89.99029,29.93624,Tue Aug 17 06:03:44 2021,0.1,24.19999999999999
-89.99029,29.93624,Tue Aug 17 06:04:54 2021,0.1,24.19999999999999
-89.99031,29.93623,Tue Aug 17 06:06:03 2021,0.0,24.19999999999999
-89.99029,29.93624,Tue Aug 17 06:07:04 2021,0.0,24.19999999999999
-89.9903,29.93623,Tue Aug 17 06:08:14 2021,0.1,150.2
-89.99029,29.93623,Tue Aug 17 06:09:24 2021,0.0,151.2
-89.99031,29.93623,Tue Aug 17 06:10:33 2021,0.0,-1.5
-89.99031,29.93622,Tue Aug 17 06:11:34 2021,0.1,-1.5
-89.99031,29.93622,Tue Aug 17 06:12:44 2021,0.1,-1.5
-89.99031,29.93622,Tue Aug 17 06:13:45 2021,0.0,-1.5
-89.9903,29.93623,Tue Aug 17 06:14:55 2021,0.0,-1.5
-89.99029,29.93623,Tue Aug 17 06:16:04 2021,0.0,-1.5
-89.9903,29.93623,Tue Aug 17 06:17:05 2021,0.0,-1.5
-89.99028,29.93626,Tue Aug 17 06:18:14 2021,0.0,-1.5
-89.9903,29.93624,Tue Aug 17 06:19:24 2021,0.0,-1.5
-89.99028,29.93624,Tue Aug 17 06:20:34 2021,0.0,-1.5
-89.99029,29.93623,Tue Aug 17 06:21:44 2021,0.0,-1.5
-89.99031,29.93623,Tue Aug 17 06:22:54 2021,0.0,-1.5
-89.9903,29.93622,Tue Aug 17 06:24:05 2021,0.0,-1.5
-89.99031,29.93623,Tue Aug 17 06:25:14 2021,0.1,-1.5
-89.99029,29.93625,Tue Aug 17 06:26:25 2021,0.0,-1.5
-89.99027,29.93623,Tue Aug 17 06:27:34 2021,0.1,-1.5
-89.99029,29.93624,Tue Aug 17 06:28:45 2021,0.1,-1.5
-89.9903,29.93622,Tue Aug 17 06:29:55 2021,0.0,-1.5
-89.99029,29.93624,Tue Aug 17 06:31:03 2021,0.0,-1.5
-89.9903,29.93626,Tue Aug 17 06:32:04 2021,0.1,-149.4
-89.9903,29.93624,Tue Aug 17 06:33:15 2021,0.0,-149.4
