longitude,latitude,time,SOG,Angle Difference
-90.83165,30.02331,Mon Jan 14 08:03:27 2019,0.0,58.0
-90.83165,30.02331,Mon Jan 14 08:04:37 2019,0.0,59.0
-90.83165,30.0233,Mon Jan 14 08:05:46 2019,0.0,59.0
-90.83166,30.02331,Mon Jan 14 08:06:56 2019,0.0,59.0
-90.83166,30.02331,Mon Jan 14 08:08:06 2019,0.0,59.0
-90.83165,30.02331,Mon Jan 14 08:09:16 2019,0.0,59.0
-90.83165,30.02331,Mon Jan 14 08:10:36 2019,0.0,59.099999999999994
-90.83165,30.02331,Mon Jan 14 08:11:37 2019,0.0,59.099999999999994
-90.83165,30.02331,Mon Jan 14 08:12:45 2019,0.0,59.099999999999994
-90.83166,30.02331,Mon Jan 14 08:13:47 2019,0.0,59.0
-90.83165,30.0233,Mon Jan 14 08:14:55 2019,0.0,58.0
-90.83166,30.02331,Mon Jan 14 08:16:06 2019,0.0,58.0
-90.83166,30.02331,Mon Jan 14 08:17:27 2019,0.0,58.099999999999994
-90.83165,30.02331,Mon Jan 14 08:18:28 2019,0.0,58.0
-90.83166,30.0233,Mon Jan 14 08:19:47 2019,0.0,59.0
-90.83166,30.02331,Mon Jan 14 08:21:16 2019,0.0,58.0
-90.83166,30.02331,Mon Jan 14 08:22:27 2019,0.0,59.0
-90.83167,30.02331,Mon Jan 14 08:23:37 2019,0.0,58.0
