longitude,latitude,time,SOG,Angle Difference
-91.42625,31.55043,Wed Mar 22 15:41:29 2023,0.0,69.1
-91.42626,31.55043,Wed Mar 22 15:43:09 2023,0.1,80.30000000000001
-91.42625,31.55042,Wed Mar 22 15:44:29 2023,0.0,77.0
-91.42625,31.55044,Wed Mar 22 15:51:29 2023,0.0,42.400000000000006
-91.42626,31.55045,Wed Mar 22 15:53:49 2023,0.0,56.30000000000001
-91.42626,31.55044,Wed Mar 22 15:56:38 2023,0.0,68.4
-91.42625,31.55044,Wed Mar 22 16:00:19 2023,0.0,34.400000000000006
-91.42626,31.55045,Wed Mar 22 16:01:28 2023,0.0,30.0
-91.42625,31.55045,Wed Mar 22 16:04:29 2023,0.0,50.099999999999994
-91.42625,31.55045,Wed Mar 22 16:05:48 2023,0.0,51.30000000000001
-91.42625,31.55045,Wed Mar 22 16:06:58 2023,0.0,50.0
-91.42625,31.55045,Wed Mar 22 16:08:19 2023,0.0,49.19999999999999
-91.42626,31.55045,Wed Mar 22 16:10:09 2023,0.0,64.9
-91.42625,31.55045,Wed Mar 22 16:11:19 2023,0.0,55.5
-91.42625,31.55045,Wed Mar 22 16:12:28 2023,0.0,57.599999999999994
-91.42626,31.55045,Wed Mar 22 16:15:09 2023,0.0,54.599999999999994
-91.42626,31.55045,Wed Mar 22 16:17:28 2023,0.0,53.5
-91.42626,31.55045,Wed Mar 22 16:18:58 2023,0.0,31.099999999999994
-91.42626,31.55045,Wed Mar 22 16:20:09 2023,0.0,28.599999999999994
-91.42625,31.55045,Wed Mar 22 16:22:48 2023,0.0,37.400000000000006
-91.42625,31.55045,Wed Mar 22 16:24:39 2023,0.0,34.599999999999994
-91.42625,31.55045,Wed Mar 22 16:26:19 2023,0.0,39.7
-91.42625,31.55046,Wed Mar 22 16:27:29 2023,0.0,19.5
-91.42626,31.55048,Wed Mar 22 16:32:09 2023,0.0,7.099999999999994
-91.42626,31.55049,Wed Mar 22 16:38:27 2023,0.0,29.0
-91.42626,31.55049,Wed Mar 22 16:39:39 2023,0.0,33.2
-91.42626,31.55049,Wed Mar 22 16:40:59 2023,0.0,46.599999999999994
-91.42626,31.55048,Wed Mar 22 16:43:29 2023,0.0,51.19999999999999
-91.42626,31.55047,Wed Mar 22 16:45:09 2023,0.0,45.8
